feature_shap,feature
0.00106,value__fft_aggregated__aggtype_skew_p12_rougher.input.feed_pb
0.00101,deriv1_rougher.state.floatbank10_d_level
0.00099,value__mean_second_derivative_central_p24_rougher.state.floatbank10_b_air
0.00097,value__mean_second_derivative_central_p120_rougher.input.feed_fe
0.00097,diff_rougher.state.floatbank10_d_level_s3b1
0.00096,deriv3_encod_val_rougher.input.feed_pb
0.00096,value__mean_second_derivative_central_p6_rougher.input.feed_zn
0.00095,value__mean_second_derivative_central_p6_rougher.input.feed_pb
0.00093,value__maximum_p6_rougher.input.feed_fe_rat_deriv1_rougher.input.feed_zn
0.00092,rougher.state.floatbank10_a_level
0.00089,deriv3_encod_dif_rougher.input.feed_fe
0.00087,value__mean_second_derivative_central_p24_rougher.input.feed_sol
0.00080,value__mean_second_derivative_central_p24_rougher.input.feed_fe
0.00079,deriv3_rougher.state.floatbank10_c_level
0.00079,value__fft_aggregated__aggtype_skew_p12_rougher.input.floatbank11_xanthate
0.00078,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.floatbank10_copper_sulfate
0.00078,deriv2_encod_rel_rougher.input.feed_fe
0.00076,diff_rougher.input.floatbank10_copper_sulfate_s3b1
0.00072,deriv3_rougher.input.floatbank11_copper_sulfate
0.00072,deriv1_rougher.input.feed_zn_diff_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00013,value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00005,value__fft_aggregated__aggtype_kurtosis_p12_rougher.state.floatbank10_b_air
0.00000,value__fft_aggregated__aggtype_skew_p12_rougher.state.floatbank10_b_air
