feature_shap,feature
0.00407,value__mean_p6_primary_cleaner.input.feed_size
0.00406,value__fft_aggregated__aggtype_centroid_p24_rougher.state.floatbank10_b_air
0.00405,value__mean_p6_primary_cleaner.input.copper_sulfate
0.00404,rougher.state.floatbank10_a_level_diff_encod_val_rougher.input.feed_zn
0.00404,deriv1_rougher.input.feed_zn_rat_encod_dif_rougher.input.feed_pb
0.00401,deriv3_primary_cleaner.state.floatbank8_d_level
0.00401,value__maximum_p6_primary_cleaner.input.feed_size
0.00401,value__max_slope_p6_rougher.input.feed_sol
0.00400,value__min_slope_p6_rougher.state.floatbank10_b_air
0.00400,secondary_cleaner.state.floatbank2_a_air_diff_encod_val_primary_cleaner.input.copper_sulfate
0.00399,value__minimum_p6_primary_cleaner.input.xanthate
0.00399,value__mean_abs_change_p6_rougher.input.feed_sol
0.00398,value__fft_aggregated__aggtype_variance_p120_secondary_cleaner.state.floatbank5_a_air
0.00398,value__max_slope_p120_primary_cleaner.state.floatbank8_a_air
0.00397,value__fft_aggregated__aggtype_skew_p120_primary_cleaner.input.xanthate
0.00397,rougher.input.feed_fe_diff_deriv1_rougher.input.feed_zn
0.00396,deriv3_encod_rel_rougher.input.feed_zn
0.00394,encod_val_rougher.input.feed_pb_poly_value__quantile__q_0.95_p120_rougher.input.feed_fe
0.00394,value__skewness_p12_secondary_cleaner.state.floatbank5_a_air
0.00394,value__mean_second_derivative_central_p24_primary_cleaner.input.xanthate
0.00391,value__fft_aggregated__aggtype_variance_p24_secondary_cleaner.state.floatbank5_a_air
0.00391,deriv1_rougher.input.feed_zn_diff_value__minimum_p6_rougher.input.floatbank11_xanthate
0.00390,value__quantile__q_0.95_p120_rougher.input.feed_pb_diff_encod_val_rougher.input.feed_pb
0.00389,rougher.input.feed_sol_normalized_lag_6
0.00387,value__min_slope_p6_primary_cleaner.state.floatbank8_a_air
0.00386,value__kurtosis_p24_primary_cleaner.state.floatbank8_a_air
0.00385,value__mean_abs_change_p24_rougher.input.feed_sol
0.00385,deriv2_primary_cleaner.input.xanthate
0.00384,rougher.state.floatbank10_a_level_diff_rougher.input.feed_sol
0.00382,value__fft_aggregated__aggtype_centroid_p24_secondary_cleaner.state.floatbank5_a_air
0.00382,value__minimum_p6_rougher.input.feed_sol
0.00382,encod_val_rougher.input.feed_fe_rat_encod_val_rougher.input.feed_pb
0.00382,value__fft_aggregated__aggtype_centroid_p24_rougher.input.feed_fe
0.00382,value__max_min_diff_p6_rougher.input.feed_fe
0.00382,encod_val_rougher.input.feed_zn_diff_rougher.input.floatbank10_xanthate
0.00380,value__fft_aggregated__aggtype_kurtosis_p24_primary_cleaner.input.depressant
0.00380,value__fft_aggregated__aggtype_variance_p12_rougher.state.floatbank10_b_air
0.00377,value__fft_aggregated__aggtype_skew_p120_rougher.input.floatbank10_copper_sulfate
0.00377,deriv2_rougher.state.floatbank10_c_level
0.00375,value__fft_aggregated__aggtype_centroid_p120_rougher.input.floatbank10_copper_sulfate
0.00373,value__minimum_p6_primary_cleaner.input.depressant
0.00373,diff_rougher.state.floatbank10_d_level_s3b1
0.00373,encod_rel_rougher.input.feed_zn
0.00372,value__mean_abs_change_p12_rougher.input.feed_zn
0.00370,deriv3_rougher.input.feed_pb
0.00369,value__max_min_diff_p12_rougher.input.feed_fe
0.00368,value__mean_abs_change_p6_rougher.state.floatbank10_b_air
0.00368,diff_primary_cleaner.state.floatbank8_c_level_s3b1
0.00368,value__quantile__q_0.95_p24_rougher.input.feed_fe_diff_rougher.input.floatbank10_xanthate
0.00367,rougher.state.floatbank10_a_air
0.00367,value__max_slope_p6_primary_cleaner.input.feed_size
0.00366,primary_cleaner.input.copper_sulfate
0.00365,value__max_min_diff_p24_rougher.input.feed_rate
0.00363,value__mean_second_derivative_central_p6_rougher.state.floatbank10_b_air
0.00362,value__max_min_diff_p6_rougher.input.feed_zn
0.00362,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.feed_rate
0.00361,diff_encod_rel_rougher.input.feed_zn_s3b1
0.00360,diff_primary_cleaner.input.copper_sulfate_s3b1
0.00359,value__quantile__q_0.95_p24_primary_cleaner.input.copper_sulfate
0.00359,value__fft_aggregated__aggtype_skew_p24_primary_cleaner.input.depressant
0.00357,value__quantile__q_0.95_p24_rougher.input.feed_fe_rat_rougher.input.floatbank10_xanthate
0.00356,value__max_slope_p12_rougher.input.floatbank10_copper_sulfate
0.00356,value__fft_aggregated__aggtype_variance_p12_rougher.input.feed_fe
0.00356,value__fft_aggregated__aggtype_variance_p120_rougher.input.floatbank10_copper_sulfate
0.00356,diff_rougher.input.feed_fe_s3b1
0.00354,diff_rougher.input.feed_zn_s3b1
0.00353,value__skewness_p12_primary_cleaner.input.depressant
0.00351,diff_primary_cleaner.input.copper_sulfate_s2b0
0.00351,value__mean_p6_rougher.input.feed_fe
0.00350,value__mean_abs_change_p6_primary_cleaner.input.depressant
0.00349,rel_primary_cleaner.state.floatbank8_c_air_s3b0
0.00349,diff_rougher.state.floatbank10_c_level_s3b1
0.00348,value__max_min_diff_p6_rougher.input.feed_sol
0.00348,value__min_slope_p24_primary_cleaner.state.floatbank8_a_air
0.00348,value__max_min_diff_p24_primary_cleaner.input.copper_sulfate
0.00347,value__fft_aggregated__aggtype_kurtosis_p120_rougher.input.feed_rate
0.00347,value__linear_trend__attr_slope_p12_rougher.input.feed_fe
0.00347,diff_rougher.input.feed_rate_s2b0
0.00346,value__quantile__q_0.95_p24_rougher.input.feed_fe_diff_value__quantile__q_0.95_p120_rougher.input.feed_pb
0.00345,diff_rougher.input.floatbank10_xanthate_s3b1
0.00344,value__min_slope_p6_secondary_cleaner.state.floatbank5_a_air
0.00343,value__fft_aggregated__aggtype_centroid_p24_rougher.input.floatbank10_copper_sulfate
0.00343,value__mean_abs_change_p12_primary_cleaner.input.xanthate
0.00343,rougher.state.floatbank10_b_air
0.00342,value__mean_abs_change_p12_rougher.input.floatbank10_copper_sulfate
0.00340,encod_val_primary_cleaner.input.feed_size_rat_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00339,rel_rougher.input.floatbank10_copper_sulfate_s3b0
0.00338,encod_val_rougher.input.feed_zn
0.00337,value__fft_aggregated__aggtype_variance_p120_primary_cleaner.input.feed_size
0.00336,value__min_slope_p12_primary_cleaner.state.floatbank8_a_air
0.00336,value__fft_aggregated__aggtype_variance_p24_primary_cleaner.input.depressant
0.00336,rougher.state.floatbank10_a_level_rat_encod_val_rougher.input.feed_zn
0.00334,value__minimum_p6_rougher.input.feed_rate
0.00334,value__min_slope_p120_rougher.state.floatbank10_b_air
0.00334,value__max_slope_p6_rougher.input.feed_pb
0.00333,value__minimum_p6_rougher.input.floatbank11_xanthate_diff_secondary_cleaner.state.floatbank2_a_air
0.00333,value__mean_second_derivative_central_p24_rougher.input.feed_pb
0.00333,value__fft_aggregated__aggtype_centroid_p24_rougher.input.feed_zn
0.00330,value__mean_abs_change_p6_primary_cleaner.input.xanthate
0.00330,deriv2_rougher.input.feed_zn
0.00330,value__kurtosis_p120_primary_cleaner.input.copper_sulfate
0.00330,value__mean_p6_rougher.input.feed_sol
0.00329,value__linear_trend__attr_slope_p12_rougher.state.floatbank10_b_air
0.00329,diff_encod_dif_rougher.input.feed_fe_s2b0
0.00327,deriv1_rougher.input.feed_size
0.00326,value__fft_aggregated__aggtype_skew_p120_primary_cleaner.state.floatbank8_a_air
0.00326,value__max_slope_p120_rougher.input.feed_pb
0.00325,value__maximum_p6_rougher.input.feed_zn
0.00324,daily_avg_rougher
0.00322,encod_val_rougher.input.feed_fe_diff_rougher.input.feed_sol
0.00321,value__fft_aggregated__aggtype_kurtosis_p120_primary_cleaner.state.floatbank8_a_air
0.00319,value__mean_second_derivative_central_p24_primary_cleaner.input.copper_sulfate
0.00317,rougher.input.feed_sol_diff_value__quantile__q_0.95_p120_rougher.input.feed_pb
0.00317,diff_rougher.state.floatbank10_d_air_s2b0
0.00317,value__fft_aggregated__aggtype_skew_p24_rougher.state.floatbank10_b_air
0.00317,value__kurtosis_p12_primary_cleaner.input.depressant
0.00316,secondary_cleaner.state.floatbank2_a_air_diff_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00315,deriv3_encod_val_rougher.input.feed_fe
0.00313,value__mean_abs_change_p6_primary_cleaner.input.copper_sulfate
0.00313,deriv2_rougher.input.floatbank10_copper_sulfate
0.00312,value__fft_aggregated__aggtype_centroid_p12_rougher.input.feed_zn
0.00312,value__max_min_diff_p12_secondary_cleaner.state.floatbank5_a_air
0.00311,value__min_slope_p24_rougher.input.feed_sol
0.00311,value__fft_aggregated__aggtype_centroid_p12_rougher.input.feed_sol
0.00309,encod_val_rougher.input.feed_fe_poly_value__quantile__q_0.95_p120_rougher.input.feed_fe
0.00309,rougher.input.feed_rate
0.00309,diff_encod_dif_rougher.input.feed_fe_s3b1
0.00308,value__min_slope_p120_rougher.input.feed_fe
0.00307,value__fft_aggregated__aggtype_skew_p120_rougher.input.floatbank11_xanthate
0.00307,value__minimum_p6_secondary_cleaner.state.floatbank5_a_air
0.00307,value__minimum_p6_rougher.input.feed_fe
0.00306,diff_rougher.input.floatbank10_copper_sulfate_s2b0
0.00305,value__max_min_diff_p12_rougher.input.feed_sol
0.00303,value__fft_aggregated__aggtype_variance_p12_rougher.input.feed_sol
0.00303,value__min_slope_p12_rougher.input.feed_pb
0.00303,encod_val_rougher.input.feed_zn_diff_encod_val_rougher.input.feed_pb
0.00302,value__linear_trend__attr_slope_p12_primary_cleaner.input.feed_size
0.00301,value__fft_aggregated__aggtype_variance_p24_rougher.input.feed_sol
0.00301,secondary_cleaner.state.floatbank5_a_air_normalized_lag_6
0.00300,rel_rougher.input.feed_sol_s3b0
0.00299,value__fft_aggregated__aggtype_centroid_p120_rougher.input.feed_zn
0.00298,value__mean_second_derivative_central_p12_primary_cleaner.state.floatbank8_a_air
0.00298,value__fft_aggregated__aggtype_skew_p12_rougher.input.feed_sol
0.00295,value__mean_abs_change_p24_rougher.state.floatbank10_b_air
0.00294,encod_val_rougher.input.feed_zn_rat_rougher.input.feed_sol
0.00294,value__fft_aggregated__aggtype_skew_p12_primary_cleaner.input.copper_sulfate
0.00293,value__mean_abs_change_p6_rougher.input.feed_fe
0.00293,primary_cleaner.input.copper_sulfate_rat_encod_dif_rougher.input.feed_pb
0.00292,diff_primary_cleaner.state.floatbank8_c_air_s2b0
0.00292,encod_val_rougher.input.feed_zn_rat_rougher.input.floatbank10_xanthate
0.00292,value__max_slope_p12_primary_cleaner.input.feed_size
0.00291,rougher.state.floatbank10_a_level_rat_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00290,value__max_slope_p12_secondary_cleaner.state.floatbank5_a_air
0.00290,encod_dif_rougher.input.feed_pb_diff_encod_val_primary_cleaner.input.copper_sulfate
0.00290,encod_val_primary_cleaner.input.feed_size_diff_deriv1_rougher.input.feed_zn
0.00290,secondary_cleaner.state.floatbank4_b_level
0.00290,value__fft_aggregated__aggtype_skew_p24_rougher.input.feed_zn
0.00289,rougher.state.floatbank10_a_level_diff_encod_val_rougher.input.feed_fe
0.00288,value__fft_aggregated__aggtype_variance_p24_rougher.input.feed_rate
0.00288,value__max_slope_p120_primary_cleaner.input.depressant
0.00288,value__mean_abs_change_p12_rougher.state.floatbank10_b_air
0.00287,value__fft_aggregated__aggtype_kurtosis_p24_primary_cleaner.input.feed_size
0.00287,encod_val_primary_cleaner.input.feed_size_poly_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00286,deriv2_encod_val_rougher.input.feed_zn
0.00286,value__fft_aggregated__aggtype_skew_p24_rougher.input.feed_fe
0.00286,value__fft_aggregated__aggtype_variance_p12_primary_cleaner.input.xanthate
0.00283,value__skewness_p12_primary_cleaner.input.xanthate
0.00283,diff_primary_cleaner.state.floatbank8_c_air_s3b1
0.00283,diff_encod_rel_rougher.input.feed_fe_s3b1
0.00282,encod_rel_primary_cleaner.input.feed_size
0.00281,value__skewness_p12_rougher.input.floatbank11_xanthate
0.00281,value__kurtosis_p12_rougher.state.floatbank10_b_air
0.00280,value__maximum_p6_rougher.input.feed_fe_rat_encod_dif_rougher.input.feed_pb
0.00280,rougher.input.feed_sol_poly_value__quantile__q_0.95_p120_rougher.input.feed_pb
0.00280,diff_rougher.input.floatbank10_copper_sulfate_s3b1
0.00279,value__maximum_p6_rougher.input.feed_fe_diff_value__minimum_p6_rougher.input.floatbank11_xanthate
0.00278,deriv3_rougher.input.floatbank11_copper_sulfate
0.00278,rel_encod_rel_rougher.input.feed_zn_s3b0
0.00278,value__fft_aggregated__aggtype_skew_p12_rougher.input.floatbank10_copper_sulfate
0.00276,encod_val_primary_cleaner.input.feed_size_rat_encod_val_primary_cleaner.input.copper_sulfate
0.00276,rougher.input.floatbank10_copper_sulfate_normalized_lag_6
0.00275,rougher.input.feed_sol_diff_encod_val_rougher.input.feed_pb
0.00274,value__max_min_diff_p6_primary_cleaner.input.copper_sulfate
0.00273,value__linear_trend__attr_slope_p12_primary_cleaner.input.copper_sulfate
0.00273,value__mean_second_derivative_central_p6_rougher.input.feed_pb
0.00273,deriv3_rougher.state.floatbank10_c_level
0.00273,rougher.input.feed_fe_poly_value__maximum_p6_rougher.input.feed_fe
0.00270,value__skewness_p12_rougher.input.feed_pb
0.00269,deriv3_rougher.state.floatbank10_d_level
0.00269,diff_primary_cleaner.input.depressant_s3b1
0.00267,deriv1_rougher.input.floatbank11_copper_sulfate
0.00267,value__linear_trend__attr_slope_p120_rougher.input.feed_fe
0.00265,value__mean_abs_change_p6_rougher.input.feed_rate
0.00265,value__fft_aggregated__aggtype_centroid_p12_rougher.input.feed_rate
0.00265,encod_dif_rougher.input.feed_pb
0.00265,deriv3_primary_cleaner.input.depressant
0.00264,deriv3_encod_val_rougher.input.feed_zn
0.00264,encod_val_primary_cleaner.state.floatbank8_a_level
0.00263,value__skewness_p12_rougher.input.feed_sol
0.00262,deriv3_primary_cleaner.state.floatbank8_c_air
0.00261,value__quantile__q_0.95_p12_rougher.input.floatbank10_copper_sulfate
0.00259,value__mean_second_derivative_central_p12_rougher.input.floatbank11_xanthate
0.00258,value__max_min_diff_p12_rougher.input.floatbank10_copper_sulfate
0.00258,secondary_cleaner.state.floatbank2_a_air_rat_encod_val_primary_cleaner.input.copper_sulfate
0.00256,value__fft_aggregated__aggtype_skew_p24_rougher.input.floatbank11_xanthate
0.00256,value__maximum_p6_rougher.input.feed_fe_poly_secondary_cleaner.state.floatbank2_a_air
0.00254,value__fft_aggregated__aggtype_skew_p24_rougher.input.feed_pb
0.00254,value__fft_aggregated__aggtype_centroid_p12_primary_cleaner.input.feed_size
0.00252,value__fft_aggregated__aggtype_centroid_p24_primary_cleaner.state.floatbank8_a_air
0.00252,value__fft_aggregated__aggtype_kurtosis_p12_primary_cleaner.input.copper_sulfate
0.00251,value__fft_aggregated__aggtype_skew_p120_primary_cleaner.input.depressant
0.00251,value__minimum_p6_rougher.input.floatbank11_xanthate_poly_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00250,secondary_cleaner.state.floatbank2_a_air
0.00249,value__fft_aggregated__aggtype_kurtosis_p120_primary_cleaner.input.copper_sulfate
0.00249,rougher.input.feed_sol_rat_value__quantile__q_0.95_p120_rougher.input.feed_fe
0.00248,value__mean_abs_change_p120_primary_cleaner.state.floatbank8_a_air
0.00248,value__mean_abs_change_p12_primary_cleaner.input.feed_size
0.00247,value__mean_second_derivative_central_p120_rougher.input.feed_zn
0.00245,value__fft_aggregated__aggtype_variance_p12_rougher.input.floatbank10_copper_sulfate
0.00245,value__max_min_diff_p12_rougher.input.feed_pb
0.00244,value__fft_aggregated__aggtype_kurtosis_p120_primary_cleaner.input.xanthate
0.00243,value__mean_abs_change_p6_rougher.input.floatbank11_xanthate
0.00242,encod_val_rougher.input.feed_zn
0.00240,value__kurtosis_p12_rougher.input.feed_pb
0.00240,deriv2_rougher.input.floatbank11_copper_sulfate
0.00238,encod_val_primary_cleaner.input.feed_size_rat_encod_dif_rougher.input.feed_pb
0.00238,value__mean_second_derivative_central_p12_rougher.input.feed_sol
0.00238,value__mean_abs_change_p6_secondary_cleaner.state.floatbank5_a_air
0.00236,value__quantile__q_0.95_p24_rougher.input.feed_fe_diff_encod_val_primary_cleaner.input.copper_sulfate
0.00235,value__fft_aggregated__aggtype_centroid_p12_rougher.input.floatbank10_copper_sulfate
0.00235,value__mean_second_derivative_central_p24_rougher.input.feed_zn
0.00235,value__fft_aggregated__aggtype_kurtosis_p12_primary_cleaner.input.xanthate
0.00234,value__fft_aggregated__aggtype_skew_p120_rougher.input.feed_sol
0.00234,value__max_slope_p24_rougher.input.feed_sol
0.00233,secondary_cleaner.state.floatbank3_a_level
0.00231,value__max_slope_p6_rougher.input.floatbank11_xanthate
0.00229,diff_rougher.input.feed_fe_s2b0
0.00228,value__mean_abs_change_p24_rougher.input.feed_fe
0.00226,value__minimum_p6_rougher.input.floatbank11_xanthate
0.00226,diff_rougher.input.feed_sol_s3b1
0.00223,diff_rougher.input.floatbank11_copper_sulfate_s3b1
0.00223,value__mean_second_derivative_central_p24_rougher.input.feed_sol
0.00220,value__mean_second_derivative_central_p12_rougher.input.feed_fe
0.00220,value__fft_aggregated__aggtype_variance_p24_rougher.state.floatbank10_b_air
0.00219,value__mean_second_derivative_central_p12_rougher.input.feed_zn
0.00219,secondary_cleaner.state.floatbank2_a_air_rat_encod_dif_rougher.input.feed_pb
0.00219,value__mean_second_derivative_central_p120_primary_cleaner.input.copper_sulfate
0.00218,deriv2_encod_dif_rougher.input.feed_fe
0.00218,rel_rougher.state.floatbank10_d_level_s3b0
0.00215,value__mean_second_derivative_central_p120_primary_cleaner.state.floatbank8_a_air
0.00215,value__fft_aggregated__aggtype_centroid_p12_rougher.input.feed_fe
0.00215,value__max_min_diff_p24_primary_cleaner.input.depressant
0.00214,value__maximum_p6_rougher.input.feed_fe_rat_deriv1_rougher.input.feed_zn
0.00214,encod_val_primary_cleaner.input.feed_size_rat_deriv1_rougher.input.feed_zn
0.00213,rougher.input.feed_fe_diff_encod_val_primary_cleaner.input.feed_size
0.00211,rougher.input.feed_fe
0.00210,deriv3_rougher.input.feed_zn
0.00209,secondary_cleaner.state.floatbank2_b_level
0.00208,value__fft_aggregated__aggtype_centroid_p12_secondary_cleaner.state.floatbank5_a_air
0.00208,value__mean_abs_change_p12_rougher.input.feed_sol
0.00208,value__fft_aggregated__aggtype_centroid_p12_primary_cleaner.state.floatbank8_a_air
0.00207,value__mean_second_derivative_central_p12_primary_cleaner.input.feed_size
0.00207,value__max_min_diff_p12_primary_cleaner.input.copper_sulfate
0.00207,value__fft_aggregated__aggtype_centroid_p120_primary_cleaner.state.floatbank8_a_air
0.00204,value__mean_second_derivative_central_p24_rougher.input.feed_rate
0.00204,deriv3_rougher.state.floatbank10_d_air
0.00200,secondary_cleaner.state.floatbank2_b_air
0.00200,value__max_min_diff_p6_rougher.input.floatbank10_copper_sulfate
0.00199,secondary_cleaner.state.floatbank4_a_level
0.00198,deriv3_rougher.input.feed_size
0.00198,rel_encod_rel_rougher.input.feed_fe_s3b0
0.00195,value__max_min_diff_p12_primary_cleaner.input.feed_size
0.00195,deriv1_rougher.input.feed_zn_poly_encod_dif_rougher.input.feed_pb
0.00195,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.floatbank11_xanthate
0.00194,value__fft_aggregated__aggtype_variance_p24_rougher.input.feed_pb
0.00194,value__maximum_p6_rougher.input.feed_fe_diff_encod_val_primary_cleaner.input.feed_size
0.00193,value__quantile__q_0.05_p12_rougher.input.feed_rate
0.00193,value__fft_aggregated__aggtype_kurtosis_p12_primary_cleaner.input.feed_size
0.00191,value__fft_aggregated__aggtype_skew_p24_rougher.input.feed_rate
0.00191,value__fft_aggregated__aggtype_skew_p120_rougher.input.feed_rate
0.00190,rougher.input.feed_sol
0.00189,encod_val_rougher.input.feed_fe_rat_rougher.input.feed_sol
0.00189,value__maximum_p6_rougher.input.feed_fe_poly_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00188,deriv2_rougher.input.feed_size
0.00187,value__maximum_p6_rougher.input.feed_fe_diff_encod_val_primary_cleaner.input.copper_sulfate
0.00187,value__mean_p6_rougher.input.feed_zn
0.00186,value__fft_aggregated__aggtype_variance_p24_rougher.input.feed_zn
0.00186,rel_encod_dif_rougher.input.feed_fe_s3b0
0.00186,value__mean_second_derivative_central_p120_rougher.state.floatbank10_b_air
0.00182,value__mean_second_derivative_central_p120_rougher.input.feed_pb
0.00181,value__quantile__q_0.95_p24_rougher.input.feed_fe_diff_encod_val_rougher.input.feed_zn
0.00180,rougher.input.floatbank11_xanthate
0.00180,deriv1_rougher.state.floatbank10_d_level
0.00179,value__mean_second_derivative_central_p6_rougher.input.feed_sol
0.00179,value__mean_second_derivative_central_p6_rougher.input.feed_fe
0.00179,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.feed_zn
0.00178,value__fft_aggregated__aggtype_variance_p12_secondary_cleaner.state.floatbank5_a_air
0.00177,value__mean_second_derivative_central_p6_primary_cleaner.input.feed_size
0.00176,value__kurtosis_p12_rougher.input.floatbank11_xanthate
0.00176,value__mean_second_derivative_central_p120_rougher.input.feed_rate
0.00176,value__fft_aggregated__aggtype_variance_p12_primary_cleaner.input.depressant
0.00175,value__fft_aggregated__aggtype_centroid_p12_rougher.input.feed_pb
0.00174,deriv2_rougher.state.floatbank10_d_air
0.00174,value__mean_second_derivative_central_p120_rougher.input.feed_fe
0.00174,value__mean_second_derivative_central_p12_primary_cleaner.input.xanthate
0.00173,value__mean_second_derivative_central_p6_primary_cleaner.input.xanthate
0.00173,value__fft_aggregated__aggtype_skew_p12_rougher.input.feed_rate
0.00172,value__mean_abs_change_p6_primary_cleaner.input.feed_size
0.00172,value__mean_second_derivative_central_p24_primary_cleaner.state.floatbank8_a_air
0.00170,value__mean_second_derivative_central_p6_secondary_cleaner.state.floatbank5_a_air
0.00170,value__max_min_diff_p6_rougher.input.feed_pb
0.00169,deriv1_rougher.input.floatbank10_copper_sulfate
0.00169,deriv1_rougher.state.floatbank10_d_air
0.00169,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.feed_pb
0.00168,value__mean_second_derivative_central_p120_secondary_cleaner.state.floatbank5_a_air
0.00168,value__fft_aggregated__aggtype_variance_p12_rougher.input.feed_zn
0.00168,deriv1_rougher.input.feed_zn_diff_secondary_cleaner.state.floatbank2_a_air
0.00167,deriv2_primary_cleaner.state.floatbank8_c_air
0.00167,value__mean_second_derivative_central_p6_rougher.input.feed_rate
0.00166,value__mean_second_derivative_central_p6_rougher.input.feed_zn
0.00166,rougher.input.feed_fe
0.00166,diff_encod_val_rougher.input.feed_zn_s3b1
0.00165,value__mean_second_derivative_central_p24_rougher.state.floatbank10_b_air
0.00163,value__mean_second_derivative_central_p24_primary_cleaner.input.feed_size
0.00163,deriv3_rougher.input.feed_fe
0.00162,deriv3_rougher.input.floatbank11_xanthate
0.00162,value__fft_aggregated__aggtype_skew_p12_rougher.input.feed_zn
0.00162,value__quantile__q_0.95_p24_rougher.input.feed_fe_poly_encod_val_rougher.input.feed_zn
0.00161,rougher.input.feed_fe_rat_encod_dif_rougher.input.feed_pb
0.00161,deriv3_rougher.input.floatbank10_xanthate
0.00160,value__mean_second_derivative_central_p12_secondary_cleaner.state.floatbank5_a_air
0.00160,diff_encod_val_rougher.input.feed_fe_s3b1
0.00160,encod_val_primary_cleaner.input.copper_sulfate
0.00159,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.feed_sol
0.00158,value__fft_aggregated__aggtype_kurtosis_p120_rougher.input.feed_zn
0.00158,secondary_cleaner.state.floatbank5_a_air
0.00157,value__mean_second_derivative_central_p6_rougher.input.floatbank10_copper_sulfate
0.00156,value__mean_second_derivative_central_p120_primary_cleaner.input.depressant
0.00155,encod_dif_rougher.input.feed_pb
0.00155,value__fft_aggregated__aggtype_centroid_p24_rougher.input.feed_sol
0.00154,value__fft_aggregated__aggtype_skew_p24_rougher.input.feed_sol
0.00153,value__minimum_p6_rougher.input.floatbank11_xanthate_rat_encod_dif_rougher.input.feed_pb
0.00152,deriv1_encod_val_rougher.input.feed_fe
0.00151,rougher.state.floatbank10_f_level
0.00151,value__mean_second_derivative_central_p24_rougher.input.feed_fe
0.00151,value__minimum_p6_rougher.input.floatbank11_xanthate_diff_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00150,value__mean_second_derivative_central_p12_rougher.input.floatbank10_copper_sulfate
0.00150,value__fft_aggregated__aggtype_centroid_p24_rougher.input.feed_rate
0.00149,value__fft_aggregated__aggtype_kurtosis_p120_rougher.input.feed_sol
0.00149,value__mean_second_derivative_central_p120_rougher.input.floatbank11_xanthate
0.00149,value__mean_p6_rougher.state.floatbank10_b_air
0.00148,value__mean_second_derivative_central_p6_primary_cleaner.input.copper_sulfate
0.00148,value__maximum_p6_rougher.input.feed_fe_poly_encod_dif_rougher.input.feed_pb
0.00148,rel_rougher.input.feed_fe_s3b0
0.00147,value__fft_aggregated__aggtype_skew_p12_rougher.input.feed_pb
0.00145,encod_val_primary_cleaner.input.feed_size_diff_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00143,value__minimum_p6_rougher.input.feed_zn
0.00140,encod_val_rougher.input.feed_zn_diff_rougher.input.feed_sol
0.00138,value__mean_second_derivative_central_p6_primary_cleaner.state.floatbank8_a_air
0.00138,value__mean_second_derivative_central_p24_primary_cleaner.input.depressant
0.00137,value__mean_second_derivative_central_p12_rougher.input.feed_pb
0.00137,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.floatbank10_copper_sulfate
0.00134,value__fft_aggregated__aggtype_variance_p24_primary_cleaner.input.xanthate
0.00134,value__quantile__q_0.95_p24_rougher.input.feed_fe_poly_encod_val_rougher.input.feed_pb
0.00133,value__mean_abs_change_p12_primary_cleaner.input.depressant
0.00132,encod_val_primary_cleaner.input.feed_size_rat_secondary_cleaner.state.floatbank2_a_air
0.00132,rougher.state.floatbank10_a_level
0.00131,value__fft_aggregated__aggtype_skew_p12_primary_cleaner.input.depressant
0.00130,encod_val_rougher.input.feed_fe
0.00129,diff_rougher.input.floatbank11_xanthate_s3b1
0.00127,value__fft_aggregated__aggtype_kurtosis_p120_rougher.input.floatbank10_copper_sulfate
0.00125,value__mean_second_derivative_central_p24_rougher.input.floatbank10_copper_sulfate
0.00125,deriv1_encod_val_rougher.input.feed_pb
0.00124,deriv1_rougher.state.floatbank10_c_level
0.00120,diff_rougher.state.floatbank10_d_level_s2b0
0.00120,value__fft_aggregated__aggtype_variance_p120_primary_cleaner.state.floatbank8_a_air
0.00119,rougher.state.floatbank10_a_level
0.00115,deriv3_encod_rel_rougher.input.feed_fe
0.00115,value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00113,value__fft_aggregated__aggtype_variance_p12_primary_cleaner.input.feed_size
0.00113,value__fft_aggregated__aggtype_kurtosis_p24_rougher.state.floatbank10_b_air
0.00112,diff_rougher.input.floatbank11_copper_sulfate_s2b0
0.00112,value__fft_aggregated__aggtype_kurtosis_p12_primary_cleaner.input.depressant
0.00111,value__max_slope_p24_rougher.input.feed_fe
0.00111,value__fft_aggregated__aggtype_kurtosis_p24_primary_cleaner.state.floatbank8_a_air
0.00110,rougher.input.feed_fe_poly_encod_dif_rougher.input.feed_pb
0.00109,encod_val_primary_cleaner.input.feed_size_diff_encod_val_primary_cleaner.input.copper_sulfate
0.00106,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.feed_pb
0.00102,deriv3_rougher.input.floatbank10_copper_sulfate
0.00101,rougher.input.feed_fe_rat_encod_val_primary_cleaner.input.feed_size
0.00100,deriv1_rougher.input.feed_zn_diff_encod_val_primary_cleaner.input.copper_sulfate
