feature_shap,feature
0.00195,deriv3_primary_cleaner.state.floatbank8_c_air
0.00195,value__mean_second_derivative_central_p120_rougher.input.feed_rate
0.00193,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.feed_rate
0.00190,value__mean_second_derivative_central_p6_rougher.input.feed_rate
0.00189,value__mean_second_derivative_central_p6_rougher.state.floatbank10_b_air
0.00188,deriv1_encod_val_rougher.input.feed_fe
0.00187,diff_primary_cleaner.state.floatbank8_c_air_s3b1
0.00186,value__fft_aggregated__aggtype_centroid_p12_rougher.input.feed_sol
0.00186,value__mean_second_derivative_central_p6_primary_cleaner.input.copper_sulfate
0.00186,deriv2_rougher.input.floatbank11_copper_sulfate
0.00179,rel_encod_rel_rougher.input.feed_zn_s3b0
0.00178,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.feed_fe
0.00178,value__max_min_diff_p12_rougher.input.floatbank10_copper_sulfate
0.00178,value__mean_abs_change_p6_rougher.input.feed_zn
0.00177,value__mean_second_derivative_central_p120_primary_cleaner.state.floatbank8_a_air
0.00176,value__fft_aggregated__aggtype_variance_p12_primary_cleaner.input.feed_size
0.00172,deriv3_encod_rel_rougher.input.feed_zn
0.00170,value__mean_second_derivative_central_p6_primary_cleaner.input.feed_size
0.00170,diff_encod_rel_rougher.input.feed_fe_s3b1
0.00169,value__fft_aggregated__aggtype_variance_p24_primary_cleaner.input.depressant
0.00166,value__mean_second_derivative_central_p120_secondary_cleaner.state.floatbank5_a_air
0.00165,value__mean_abs_change_p6_rougher.input.floatbank11_xanthate
0.00165,value__mean_second_derivative_central_p24_primary_cleaner.input.feed_size
0.00165,deriv3_encod_dif_rougher.input.feed_fe
0.00164,value__fft_aggregated__aggtype_skew_p12_primary_cleaner.input.depressant
0.00163,diff_rougher.input.floatbank10_copper_sulfate_s3b1
0.00162,deriv3_encod_rel_rougher.input.feed_fe
0.00162,value__mean_second_derivative_central_p24_rougher.input.feed_sol
0.00161,value__mean_second_derivative_central_p12_rougher.input.floatbank11_xanthate
0.00159,deriv2_rougher.input.feed_size
0.00159,value__max_min_diff_p12_primary_cleaner.input.copper_sulfate
0.00153,value__fft_aggregated__aggtype_kurtosis_p120_rougher.input.floatbank10_copper_sulfate
0.00153,value__fft_aggregated__aggtype_skew_p12_rougher.input.feed_fe
0.00153,value__fft_aggregated__aggtype_skew_p12_rougher.input.feed_pb
0.00149,value__max_min_diff_p12_rougher.input.feed_fe
0.00149,value__mean_second_derivative_central_p12_rougher.input.feed_fe
0.00148,value__mean_second_derivative_central_p6_rougher.input.feed_sol
0.00148,value__fft_aggregated__aggtype_skew_p24_rougher.state.floatbank10_b_air
0.00147,value__fft_aggregated__aggtype_variance_p24_rougher.input.feed_zn
0.00147,value__mean_second_derivative_central_p12_rougher.input.floatbank10_copper_sulfate
0.00147,value__mean_second_derivative_central_p24_rougher.input.floatbank10_copper_sulfate
0.00144,deriv1_rougher.state.floatbank10_d_level
0.00140,value__fft_aggregated__aggtype_skew_p12_rougher.input.floatbank10_copper_sulfate
0.00138,value__fft_aggregated__aggtype_centroid_p24_rougher.input.feed_rate
0.00137,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.floatbank10_copper_sulfate
0.00135,value__fft_aggregated__aggtype_skew_p24_rougher.input.feed_zn
0.00134,value__fft_aggregated__aggtype_centroid_p24_rougher.input.feed_sol
0.00134,value__mean_second_derivative_central_p12_primary_cleaner.input.xanthate
0.00133,deriv3_rougher.input.feed_size
0.00133,secondary_cleaner.state.floatbank5_a_air
0.00130,deriv3_encod_val_rougher.input.feed_zn
0.00129,diff_rougher.state.floatbank10_d_level_s2b0
0.00126,deriv1_rougher.input.floatbank11_copper_sulfate
0.00125,value__mean_second_derivative_central_p120_rougher.state.floatbank10_b_air
0.00118,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.feed_zn
0.00118,value__fft_aggregated__aggtype_variance_p12_rougher.input.feed_zn
0.00116,deriv3_rougher.input.floatbank11_xanthate
0.00114,deriv2_rougher.state.floatbank10_d_level
0.00113,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.floatbank11_xanthate
0.00104,value__fft_aggregated__aggtype_skew_p12_rougher.input.feed_zn
0.00104,value__mean_abs_change_p6_rougher.input.floatbank10_copper_sulfate
0.00104,value__mean_second_derivative_central_p12_secondary_cleaner.state.floatbank5_a_air
0.00102,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.feed_pb
0.00097,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.feed_sol
0.00097,deriv2_encod_val_rougher.input.feed_pb
0.00095,value__fft_aggregated__aggtype_kurtosis_p12_primary_cleaner.input.feed_size
0.00091,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.feed_zn
0.00085,value__mean_second_derivative_central_p24_rougher.state.floatbank10_b_air
0.00079,value__fft_aggregated__aggtype_kurtosis_p12_primary_cleaner.input.depressant
0.00075,value__mean_second_derivative_central_p6_rougher.input.floatbank10_copper_sulfate
0.00075,value__fft_aggregated__aggtype_skew_p12_rougher.input.floatbank11_xanthate
0.00068,value__fft_aggregated__aggtype_skew_p24_primary_cleaner.state.floatbank8_a_air
0.00062,value__fft_aggregated__aggtype_kurtosis_p24_primary_cleaner.state.floatbank8_a_air
0.00057,deriv3_encod_val_rougher.input.feed_pb
0.00047,value__quantile__q_0.05_p12_rougher.input.feed_zn
0.00022,value__fft_aggregated__aggtype_skew_p12_rougher.state.floatbank10_b_air
0.00014,value__fft_aggregated__aggtype_kurtosis_p12_secondary_cleaner.state.floatbank5_a_air
0.00009,value__fft_aggregated__aggtype_skew_p12_primary_cleaner.input.feed_size
0.00008,value__fft_aggregated__aggtype_skew_p12_secondary_cleaner.state.floatbank5_a_air
0.00000,value__fft_aggregated__aggtype_kurtosis_p12_rougher.state.floatbank10_b_air
0.00000,value__fft_aggregated__aggtype_skew_p12_primary_cleaner.state.floatbank8_a_air
0.00000,value__fft_aggregated__aggtype_kurtosis_p12_primary_cleaner.state.floatbank8_a_air
